enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,is_major_city
31796,city_91,-1.0714861630744141,Unknow,0,no_enrollment,1,Unknown,-1.,0,Pvt Ltd,never,0,0
30965,city_114,0.8078432684738539,Male,0,Full time course,2,Unknown,-0.,5,Pvt Ltd,1,0,1
7212,city_162,-0.4637030277651865,Male,1,Full time course,3,STEM,-0.,0,Pvt Ltd,,0,0
20419,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,STEM,-0.,6,Pvt Ltd,4,0,0
27143,city_2,-0.2957629509034271,Male,1,Full time course,4,STEM,-0.,0,Unknown,3,0,0
33134,city_46,-0.5036887603513199,Male,1,no_enrollment,3,STEM,-0.,1,Pvt Ltd,4,0,0
21657,city_57,0.32801447744025397,Male,0,Full time course,3,STEM,-0.,0,Unknown,1,0,0
14255,city_103,0.7598603893704947,Female,1,no_enrollment,3,Arts,-0.,3,Pvt Ltd,2,0,1
11728,city_16,0.6798889241982279,Male,1,no_enrollment,4,STEM,-0.,4,Pvt Ltd,>4,0,1
915,city_103,0.7598603893704947,Unknow,1,no_enrollment,4,Humanities,0.8,6,Pvt Ltd,1,0,1
7987,city_127,-0.6396402511441734,Male,1,Full time course,3,STEM,-0.,0,Unknown,2,0,0
25241,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,4,Pvt Ltd,>4,0,1
18483,city_23,0.5919203125087344,Male,1,no_enrollment,3,STEM,0.2,0,Unknown,1,0,0
7032,city_104,0.7918489754394014,Unknow,0,Full time course,1,Unknown,-1.,0,Unknown,never,0,1
31668,city_67,0.24004586575076048,Male,1,Full time course,3,STEM,0.2,3,Pvt Ltd,1,0,0
22870,city_10,0.5599317264398277,Male,1,no_enrollment,3,Other,-0.,3,Early Stage Startup,1,0,0
13142,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,4,Pvt Ltd,>4,0,1
11481,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.2,3,Pvt Ltd,1,0,1
1679,city_103,0.7598603893704947,Unknow,1,no_enrollment,4,Humanities,1.5,4,Pvt Ltd,1,0,1
15849,city_114,0.8078432684738539,Male,0,no_enrollment,3,STEM,1.5,0,Unknown,>4,0,1
22392,city_19,-1.1434604817294534,Male,0,Full time course,3,STEM,-1.,0,Unknown,never,1,0
29223,city_160,0.7598603893704947,Male,0,no_enrollment,1,Unknown,-1.,0,Unknown,never,0,1
5296,city_114,0.8078432684738539,Male,1,Full time course,4,STEM,0.2,4,Pvt Ltd,3,1,1
25329,city_136,0.575926019474281,Unknow,1,no_enrollment,3,Other,-0.,0,Pvt Ltd,1,-1,0
15164,city_128,-2.383018191899588,Male,0,Full time course,2,Unknown,-0.,0,Unknown,never,0,0
5780,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,0.1,8,Pvt Ltd,4,0,1
14767,city_71,0.4719631147503342,Male,1,Part time course,3,STEM,-1.,1,Pvt Ltd,2,0,0
7926,city_21,-1.607294979728601,Female,0,no_enrollment,4,STEM,-1.,4,Unknown,1,0,0
32606,city_16,0.6798889241982279,Male,0,Full time course,2,Unknown,0.1,1,Pvt Ltd,3,0,1
30295,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-1.,3,Pvt Ltd,2,0,0
2436,city_67,0.24004586575076048,Male,1,Full time course,2,Unknown,0.1,4,Pvt Ltd,3,0,0
12407,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,0.1,4,Pvt Ltd,1,1,1
5509,city_99,0.7198746567843612,Female,1,no_enrollment,4,STEM,1.5,4,Pvt Ltd,1,0,1
33300,city_50,0.5679288729570535,Male,1,no_enrollment,4,STEM,0.7,3,Pvt Ltd,>4,-1,0
12374,city_100,0.49595455430201424,Male,1,no_enrollment,2,Unknown,0.8,0,Unknown,1,0,0
23562,city_53,-0.6796259837303069,Other,0,Part time course,2,Unknown,-1.,3,Unknown,1,-1,0
27420,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,never,0,0
15974,city_103,0.7598603893704947,Unknow,1,no_enrollment,4,STEM,1.2,7,Pvt Ltd,2,0,1
13204,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,0.7,0,Unknown,2,2,1
12453,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,STEM,-0.,8,Pvt Ltd,>4,0,0
21071,city_90,-1.0155061374538275,Unknow,0,no_enrollment,4,STEM,0.1,4,Pvt Ltd,4,1,0
795,city_103,0.7598603893704947,Male,0,Full time course,3,STEM,-0.,8,Public Sector,1,0,1
80,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.2,8,Pvt Ltd,1,0,1
8509,city_103,0.7598603893704947,Unknow,0,Full time course,3,STEM,-0.,3,Pvt Ltd,4,0,1
27199,city_103,0.7598603893704947,Male,1,no_enrollment,4,Humanities,1.5,4,Pvt Ltd,1,-1,1
4393,city_75,0.9118061731978017,Male,1,no_enrollment,2,Unknown,-0.,0,Unknown,2,0,1
26993,city_103,0.7598603893704947,Unknow,0,Full time course,3,STEM,-1.,0,Unknown,1,0,1
9753,city_37,-0.24778007180006614,Female,0,Full time course,3,STEM,-0.,0,Unknown,never,0,0
17074,city_65,-0.1838028996622527,Male,1,no_enrollment,2,Unknown,-0.,3,Pvt Ltd,3,0,0
9291,city_16,0.6798889241982279,Male,1,no_enrollment,4,STEM,0.7,0,Pvt Ltd,2,0,1
21210,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,4,Pvt Ltd,1,0,1
6548,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,1.5,6,Pvt Ltd,>4,0,1
5601,city_21,-1.607294979728601,Unknow,1,no_enrollment,4,STEM,-1.,5,Pvt Ltd,1,0,0
29159,city_99,0.7198746567843612,Male,1,no_enrollment,3,STEM,1.5,6,Pvt Ltd,>4,0,1
20909,city_16,0.6798889241982279,Male,1,no_enrollment,4,STEM,1.5,1,Pvt Ltd,4,0,1
13140,city_73,-0.5676659324891333,Male,1,Full time course,4,STEM,0.8,6,Pvt Ltd,2,0,0
8903,city_99,0.7198746567843612,Unknow,1,no_enrollment,3,STEM,-0.,6,Pvt Ltd,1,0,1
20079,city_103,0.7598603893704947,Male,0,no_enrollment,3,Other,-1.,7,Pvt Ltd,never,0,1
24628,city_116,-0.6556345441786269,Unknow,1,Full time course,1,Unknown,-1.,7,Pvt Ltd,1,0,0
5482,city_103,0.7598603893704947,Unknow,1,no_enrollment,4,STEM,1.5,1,Early Stage Startup,>4,0,1
16050,city_160,0.7598603893704947,Unknow,1,no_enrollment,0,Unknown,1.5,0,Unknown,1,0,1
18581,city_101,-2.1351066498655618,Male,1,no_enrollment,4,STEM,0.7,4,Pvt Ltd,4,0,0
14438,city_21,-1.607294979728601,Male,1,Full time course,3,STEM,-1.,4,Pvt Ltd,1,-1,0
8031,city_71,0.4719631147503342,Male,1,no_enrollment,2,Unknown,1.5,1,Pvt Ltd,>4,0,0
32710,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,8,Pvt Ltd,>4,0,1
5857,city_73,-0.5676659324891333,Male,1,Part time course,3,STEM,-0.,3,Pvt Ltd,1,0,0
28799,city_103,0.7598603893704947,Female,1,no_enrollment,4,STEM,1.5,1,Early Stage Startup,2,1,1
19726,city_159,0.1440801075440403,Male,1,Part time course,3,STEM,-0.,6,Pvt Ltd,1,0,0
6191,city_160,0.7598603893704947,Unknow,0,Full time course,2,Unknown,-1.,6,Public Sector,2,0,1
32521,city_28,0.9118061731978017,Male,1,no_enrollment,2,Unknown,-0.,0,Unknown,1,0,1
29176,city_103,0.7598603893704947,Unknow,1,no_enrollment,4,STEM,0.7,4,Pvt Ltd,2,0,1
28278,city_71,0.4719631147503342,Male,0,Unknown,5,STEM,-0.,0,Pvt Ltd,1,0,0
2625,city_45,0.5199459938536943,Male,1,no_enrollment,2,Unknown,0.1,1,Funded Startup,1,0,0
15587,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,1,0,1
14741,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,6,Pvt Ltd,>4,0,1
19210,city_16,0.6798889241982279,Unknow,1,no_enrollment,4,STEM,-0.,0,Unknown,2,1,1
21015,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,0.8,3,Pvt Ltd,1,0,1
2010,city_114,0.8078432684738539,Male,1,no_enrollment,4,STEM,1.5,6,Pvt Ltd,>4,0,1
8942,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.2,0,Unknown,1,0,1
9586,city_103,0.7598603893704947,Female,1,no_enrollment,4,STEM,-0.,7,Public Sector,1,0,1
6444,city_114,0.8078432684738539,Male,1,no_enrollment,3,STEM,0.8,6,Pvt Ltd,4,0,1
1604,city_16,0.6798889241982279,Male,1,Part time course,3,STEM,1.5,4,Pvt Ltd,2,0,1
24158,city_21,-1.607294979728601,Unknow,0,Full time course,4,STEM,-1.,0,Unknown,never,0,0
24017,city_158,-0.47170017428241406,Male,1,Part time course,3,STEM,-0.,3,Pvt Ltd,1,0,0
24362,city_20,-0.23178577876561365,Unknow,1,Part time course,3,STEM,-0.,0,Pvt Ltd,4,0,0
29969,city_16,0.6798889241982279,Male,1,no_enrollment,2,Unknown,0.1,5,Pvt Ltd,1,0,1
16831,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,3,Pvt Ltd,>4,0,1
28518,city_136,0.575926019474281,Male,1,no_enrollment,4,STEM,1.2,3,Unknown,1,0,0
21039,city_16,0.6798889241982279,Male,1,no_enrollment,4,STEM,0.1,4,Funded Startup,>4,3,1
1776,city_160,0.7598603893704947,Male,0,no_enrollment,3,No Major,1.5,1,Pvt Ltd,>4,1,1
1678,city_160,0.7598603893704947,Male,1,no_enrollment,4,STEM,0.1,6,Pvt Ltd,4,1,1
11188,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,0.5,0,Unknown,1,0,1
5346,city_45,0.5199459938536943,Male,0,no_enrollment,5,STEM,1.5,4,NGO,1,0,0
25867,city_75,0.9118061731978017,Male,1,no_enrollment,3,STEM,-0.,0,Unknown,4,0,1
8335,city_103,0.7598603893704947,Male,1,no_enrollment,2,Unknown,-0.,4,Pvt Ltd,1,0,1
29417,city_102,-0.16780860662779934,Male,1,no_enrollment,1,Unknown,1.5,1,Early Stage Startup,1,-1,0
28383,city_150,-1.0155061374538275,Other,0,Full time course,0,Unknown,1.5,0,Unknown,never,0,0
31485,city_67,0.24004586575076048,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,1,0,0
11330,city_114,0.8078432684738539,Male,1,Part time course,4,STEM,1.1,3,Pvt Ltd,4,1,1
13259,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,6,Pvt Ltd,1,0,1
7539,city_75,0.9118061731978017,Female,1,no_enrollment,3,Other,1.5,7,NGO,>4,0,1
18271,city_21,-1.607294979728601,Unknow,0,no_enrollment,3,Other,-1.,0,Unknown,never,0,0
19556,city_136,0.575926019474281,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,1,0,0
31232,city_21,-1.607294979728601,Female,1,no_enrollment,3,STEM,-1.,3,Pvt Ltd,2,1,0
1175,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,7,Pvt Ltd,4,0,1
8107,city_65,-0.1838028996622527,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,2,0,0
2768,city_71,0.4719631147503342,Male,1,Part time course,3,STEM,-0.,1,Pvt Ltd,1,0,0
26448,city_23,0.5919203125087344,Male,0,Full time course,4,STEM,0.4,0,Pvt Ltd,>4,0,0
22700,city_21,-1.607294979728601,Male,1,Full time course,3,STEM,-0.,4,Funded Startup,1,0,0
10287,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.4,5,Pvt Ltd,1,0,1
21246,city_103,0.7598603893704947,Male,1,Part time course,4,STEM,0.7,0,Public Sector,4,0,1
9098,city_123,-0.6956202767647602,Unknow,1,Full time course,4,STEM,-0.,6,Pvt Ltd,1,0,0
17952,city_102,-0.16780860662779934,Male,0,no_enrollment,0,Unknown,-1.,0,Unknown,never,0,0
3889,city_103,0.7598603893704947,Male,0,no_enrollment,3,STEM,-0.,6,Pvt Ltd,2,0,1
268,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,0,Funded Startup,>4,0,1
27376,city_159,0.1440801075440403,Male,0,Full time course,4,STEM,-0.,4,Public Sector,1,2,0
22042,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,1.5,0,Unknown,>4,0,1
32395,city_103,0.7598603893704947,Female,1,no_enrollment,4,STEM,1.5,8,Pvt Ltd,>4,0,1
16955,city_10,0.5599317264398277,Male,1,Full time course,4,STEM,1.5,6,Public Sector,>4,0,0
15027,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,1,Pvt Ltd,3,0,1
27771,city_16,0.6798889241982279,Male,0,no_enrollment,3,STEM,1.5,3,Pvt Ltd,>4,0,1
25918,city_36,0.5439374334053744,Male,1,Full time course,4,STEM,0.4,3,Pvt Ltd,1,0,0
28694,city_103,0.7598603893704947,Male,1,no_enrollment,4,Humanities,1.5,3,NGO,1,3,1
10523,city_11,-2.199083822003374,Unknow,0,Full time course,3,STEM,-0.,1,Unknown,1,1,0
12163,city_134,-1.0155061374538275,Unknow,0,no_enrollment,5,STEM,-0.,0,Unknown,never,0,0
10279,city_71,0.4719631147503342,Unknow,0,Full time course,3,STEM,-0.,0,Unknown,never,0,0
20918,city_16,0.6798889241982279,Unknow,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,2,1,1
22940,city_71,0.4719631147503342,Male,1,no_enrollment,4,STEM,-0.,3,Funded Startup,2,0,0
11283,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,8,Pvt Ltd,>4,0,1
15682,city_40,-0.3917287091101473,Female,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,>4,0,0
29890,city_160,0.7598603893704947,Male,0,no_enrollment,3,STEM,0.8,3,Funded Startup,>4,0,1
24998,city_173,0.4239802356469741,Male,0,no_enrollment,2,Unknown,-1.,0,Unknown,1,0,0
15853,city_50,0.5679288729570535,Unknow,0,no_enrollment,3,Other,-0.,0,Pvt Ltd,>4,0,0
14581,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,-1.,1,Early Stage Startup,1,0,1
27390,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-1.,0,Pvt Ltd,1,0,1
21976,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,1.5,6,Public Sector,>4,0,1
28808,city_71,0.4719631147503342,Male,1,no_enrollment,4,STEM,1.5,0,Unknown,>4,0,0
14285,city_173,0.4239802356469741,Unknow,0,Full time course,3,Business Degree,-1.,4,Pvt Ltd,1,1,0
7784,city_45,0.5199459938536943,Male,1,Part time course,2,Unknown,-0.,0,Pvt Ltd,>4,0,0
15973,city_127,-0.6396402511441734,Unknow,0,Full time course,3,STEM,-1.,0,Unknown,1,0,0
24155,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,0.1,1,Pvt Ltd,2,0,0
24815,city_103,0.7598603893704947,Unknow,1,no_enrollment,4,STEM,-0.,5,Pvt Ltd,4,0,1
21023,city_2,-0.2957629509034271,Unknow,0,no_enrollment,4,Arts,-1.,1,Pvt Ltd,never,0,0
27787,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,4,Pvt Ltd,2,0,1
24378,city_127,-0.6396402511441734,Male,0,no_enrollment,3,STEM,-1.,0,Unknown,never,0,0
7346,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,8,NGO,2,0,1
25958,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.2,8,Pvt Ltd,1,0,1
32635,city_159,0.1440801075440403,Male,0,Full time course,3,STEM,-0.,0,Unknown,never,0,0
1985,city_21,-1.607294979728601,Male,0,Full time course,2,Unknown,-0.,0,Unknown,never,0,0
288,city_98,0.9917776383700684,Male,1,no_enrollment,3,STEM,0.7,3,Pvt Ltd,>4,0,1
27281,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,-0.,8,Pvt Ltd,1,0,1
7953,city_21,-1.607294979728601,Unknow,1,Full time course,3,STEM,-1.,0,Pvt Ltd,1,3,0
366,city_176,-0.48769446731686655,Male,0,no_enrollment,3,STEM,-1.,0,Unknown,1,0,0
27108,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,3,Pvt Ltd,>4,0,1
9514,city_160,0.7598603893704947,Male,1,Full time course,2,Unknown,0.2,4,Pvt Ltd,1,0,1
17386,city_176,-0.48769446731686655,Male,1,Full time course,3,STEM,-0.,1,Pvt Ltd,>4,1,0
4889,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,4,0,1
22974,city_160,0.7598603893704947,Male,1,no_enrollment,4,Humanities,1.5,0,Unknown,2,0,1
28176,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,3,Early Stage Startup,1,0,1
17224,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,0.4,0,Unknown,1,0,1
32636,city_21,-1.607294979728601,Unknow,0,no_enrollment,4,STEM,-1.,3,Pvt Ltd,2,0,0
21511,city_114,0.8078432684738539,Unknow,0,no_enrollment,2,Unknown,-0.,0,Unknown,never,0,1
25408,city_21,-1.607294979728601,Unknow,1,Full time course,3,STEM,-0.,0,Unknown,1,0,0
10308,city_160,0.7598603893704947,Female,0,no_enrollment,3,STEM,-1.,4,NGO,1,0,1
6509,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,8,Pvt Ltd,>4,0,0
12676,city_114,0.8078432684738539,Male,1,Part time course,3,STEM,0.2,8,Pvt Ltd,1,0,1
22320,city_102,-0.16780860662779934,Male,1,no_enrollment,3,STEM,1.5,5,Pvt Ltd,>4,0,0
19403,city_21,-1.607294979728601,Female,1,no_enrollment,3,STEM,-1.,7,Pvt Ltd,1,0,0
25679,city_40,-0.3917287091101473,Male,1,Full time course,4,STEM,1.1,4,Public Sector,3,0,0
25097,city_102,-0.16780860662779934,Male,0,Full time course,3,STEM,-0.,0,Unknown,>4,0,0
30538,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,0.8,8,Pvt Ltd,>4,-1,1
29321,city_28,0.9118061731978017,Male,1,Full time course,4,STEM,1.4,4,Pvt Ltd,>4,0,1
5083,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,4,Pvt Ltd,3,0,1
17194,city_102,-0.16780860662779934,Male,1,no_enrollment,4,STEM,0.1,3,Pvt Ltd,1,0,0
25371,city_173,0.4239802356469741,Male,1,no_enrollment,3,STEM,1.5,0,Pvt Ltd,>4,0,0
25629,city_114,0.8078432684738539,Male,0,no_enrollment,4,STEM,1.5,4,Pvt Ltd,>4,0,1
2790,city_128,-2.383018191899588,Male,1,no_enrollment,3,STEM,-0.,0,Unknown,1,0,0
31615,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,5,Pvt Ltd,>4,0,1
9134,city_21,-1.607294979728601,Unknow,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,2,0,0
23968,city_160,0.7598603893704947,Unknow,1,no_enrollment,3,STEM,1.4,3,Pvt Ltd,2,0,1
24908,city_21,-1.607294979728601,Unknow,1,Full time course,0,Unknown,-0.,1,Unknown,1,1,0
22712,city_162,-0.4637030277651865,Unknow,1,no_enrollment,3,STEM,0.8,4,Pvt Ltd,>4,0,0
11063,city_159,0.1440801075440403,Male,0,Full time course,4,STEM,-1.,0,Public Sector,1,0,0
16129,city_103,0.7598603893704947,Male,0,Full time course,2,Unknown,-0.,0,Unknown,1,0,1
25292,city_100,0.49595455430201424,Unknow,1,no_enrollment,0,Unknown,-1.,7,Pvt Ltd,never,0,0
11796,city_65,-0.1838028996622527,Male,0,no_enrollment,3,STEM,-1.,0,Unknown,2,0,0
31234,city_36,0.5439374334053744,Male,1,Full time course,3,STEM,-0.,0,Unknown,2,0,0
4581,city_23,0.5919203125087344,Male,0,no_enrollment,3,No Major,-0.,6,Public Sector,1,0,0
17703,city_103,0.7598603893704947,Male,1,no_enrollment,4,STEM,1.5,8,Public Sector,>4,0,1
30036,city_46,-0.5036887603513199,Male,1,no_enrollment,3,STEM,-1.,0,Pvt Ltd,1,0,0
9837,city_61,0.703880363749907,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,1,0,1
2715,city_16,0.6798889241982279,Male,0,Full time course,2,Unknown,-0.,0,Unknown,1,0,1
22652,city_16,0.6798889241982279,Unknow,1,no_enrollment,3,STEM,1.2,0,Unknown,3,0,1
15158,city_16,0.6798889241982279,Other,1,no_enrollment,3,Humanities,-0.,6,Pvt Ltd,>4,1,1
830,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,7,Pvt Ltd,1,0,1
24660,city_103,0.7598603893704947,Unknow,0,no_enrollment,5,Humanities,-0.,4,Pvt Ltd,3,0,1
2915,city_150,-1.0155061374538275,Unknow,0,Unknown,2,Unknown,-1.,0,Unknown,,0,0
18322,city_103,0.7598603893704947,Male,1,Full time course,3,STEM,-0.,3,Pvt Ltd,3,0,1
23189,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,0.8,6,Pvt Ltd,3,0,1
25544,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,0.2,3,Pvt Ltd,1,0,1
15534,city_149,-1.0874804561088667,Unknow,1,no_enrollment,3,Humanities,1.5,0,Unknown,1,0,0
12312,city_21,-1.607294979728601,Unknow,1,Full time course,3,STEM,-0.,0,Pvt Ltd,2,0,0
7789,city_40,-0.3917287091101473,Unknow,1,Part time course,3,STEM,-0.,0,Unknown,1,0,0
6335,city_103,0.7598603893704947,Unknow,1,no_enrollment,3,Humanities,1.5,1,Early Stage Startup,1,0,1
17675,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,0,Funded Startup,2,0,1
7156,city_103,0.7598603893704947,Male,0,Full time course,3,STEM,-0.,0,NGO,2,0,1
14816,city_61,0.703880363749907,Male,1,no_enrollment,4,STEM,1.5,0,Unknown,>4,2,1
31402,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,2,2,1
12759,city_136,0.575926019474281,Male,1,Full time course,4,STEM,-0.,4,Pvt Ltd,2,0,0
18706,city_143,-0.6796259837303069,Male,1,Full time course,4,STEM,1.5,0,Unknown,>4,0,0
5266,city_102,-0.16780860662779934,Male,1,Part time course,3,STEM,0.4,3,Pvt Ltd,1,0,0
27308,city_103,0.7598603893704947,Female,0,no_enrollment,3,STEM,-0.,0,Unknown,never,0,1
6721,city_21,-1.607294979728601,Unknow,1,Full time course,4,STEM,-0.,3,Early Stage Startup,1,0,0
667,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,4,Pvt Ltd,>4,-1,1
3027,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,4,Pvt Ltd,>4,0,1
8735,city_103,0.7598603893704947,Unknow,0,Full time course,3,STEM,-0.,6,Public Sector,,0,1
24238,city_101,-2.1351066498655618,Unknow,1,Full time course,3,STEM,-1.,1,Early Stage Startup,1,0,0
28911,city_160,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,4,Funded Startup,1,1,1
18575,city_67,0.24004586575076048,Female,1,Full time course,3,STEM,-1.,0,Unknown,1,0,0
15098,city_103,0.7598603893704947,Unknow,1,no_enrollment,0,Unknown,-0.,5,Pvt Ltd,4,0,1
33308,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,5,Pvt Ltd,1,-1,0
185,city_23,0.5919203125087344,Male,1,no_enrollment,3,STEM,-0.,6,Pvt Ltd,never,0,0
25603,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,-0.,0,Unknown,1,1,1
27386,city_94,-1.0155061374538275,Male,0,no_enrollment,2,Unknown,0.8,0,Unknown,never,0,0
28630,city_136,0.575926019474281,Male,1,no_enrollment,4,STEM,0.1,3,Pvt Ltd,1,0,0
32243,city_103,0.7598603893704947,Female,1,no_enrollment,3,STEM,-0.,8,Pvt Ltd,1,0,1
3635,city_61,0.703880363749907,Female,0,no_enrollment,3,Arts,-1.,3,Pvt Ltd,2,3,1
30957,city_162,-0.4637030277651865,Male,1,no_enrollment,3,STEM,-0.,0,Unknown,1,0,0
2326,city_103,0.7598603893704947,Male,0,Full time course,2,Unknown,-0.,0,Unknown,1,3,1
17950,city_74,-1.9671665730038015,Unknow,1,Part time course,4,STEM,0.2,3,Pvt Ltd,>4,0,0
32910,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,8,Pvt Ltd,never,0,0
32353,city_75,0.9118061731978017,Male,1,no_enrollment,3,STEM,1.5,0,Unknown,1,0,1
13462,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-0.,3,Pvt Ltd,2,0,0
28937,city_50,0.5679288729570535,Male,1,no_enrollment,3,STEM,-0.,1,Pvt Ltd,1,0,0
29276,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-1.,3,Pvt Ltd,1,0,0
16082,city_102,-0.16780860662779934,Male,1,no_enrollment,0,Unknown,-0.,6,Pvt Ltd,>4,1,0
515,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,1.5,8,Pvt Ltd,2,1,1
31826,city_103,0.7598603893704947,Male,0,no_enrollment,3,STEM,1.5,8,Pvt Ltd,2,0,1
14515,city_102,-0.16780860662779934,Male,1,no_enrollment,4,STEM,1.5,8,Pvt Ltd,2,0,0
26722,city_21,-1.607294979728601,Male,0,Full time course,3,STEM,-0.,0,Unknown,never,1,0
2937,city_89,0.7998461219566281,Unknow,1,no_enrollment,3,STEM,1.5,1,Early Stage Startup,1,0,1
30103,city_28,0.9118061731978017,Male,1,no_enrollment,3,STEM,1.0,8,Pvt Ltd,3,0,1
25100,city_136,0.575926019474281,Male,1,no_enrollment,4,STEM,-0.,1,Early Stage Startup,1,-1,0
13397,city_173,0.4239802356469741,Male,1,Part time course,2,Unknown,0.2,6,Pvt Ltd,3,0,0
8413,city_21,-1.607294979728601,Male,0,no_enrollment,1,Unknown,-1.,0,Unknown,never,0,0
11413,city_12,-1.479340635452974,Male,0,Full time course,3,STEM,-0.,3,Pvt Ltd,1,0,0
9556,city_40,-0.3917287091101473,Unknow,1,no_enrollment,3,STEM,1.4,0,Unknown,1,0,0
28061,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,-1.,4,Pvt Ltd,1,0,0
32374,city_103,0.7598603893704947,Male,1,no_enrollment,3,STEM,0.1,4,NGO,2,-1,1
16251,city_42,-2.0951209172794285,Male,0,Full time course,3,STEM,-0.,7,Pvt Ltd,1,0,0
23674,city_21,-1.607294979728601,Male,0,no_enrollment,3,Business Degree,-0.,0,Unknown,never,0,0
16689,city_103,0.7598603893704947,Unknow,1,no_enrollment,5,STEM,-0.,5,Pvt Ltd,1,0,1
8042,city_45,0.5199459938536943,Male,1,no_enrollment,2,Unknown,0.7,0,Unknown,1,0,0
9055,city_21,-1.607294979728601,Male,1,no_enrollment,3,STEM,0.4,4,Public Sector,2,0,0
12674,city_16,0.6798889241982279,Male,1,no_enrollment,3,STEM,-0.,1,Unknown,1,2,1
16328,city_114,0.8078432684738539,Male,1,no_enrollment,5,Business Degree,1.5,3,Pvt Ltd,1,0,1
22099,city_103,0.7598603893704947,Unknow,1,no_enrollment,4,STEM,1.5,6,Public Sector,>4,0,1
6314,city_103,0.7598603893704947,Male,1,no_enrollment,4,Humanities,-0.,3,Pvt Ltd,1,0,1
